site_index,species,node_type,x,y,z,mask_mean,mask_std,mask_seed_123,mask_seed_456,mask_seed_789
30,Mo,0,0.012761263125335987,18.411928948254698,3.7200000000000015,0.08404477685689926,0.000920815858989954,0.08532951772212982,0.08321818709373474,0.08358663320541382
31,Mo,0,-1.582396611855856,21.174823448292916,3.720000000000002,0.3668154180049896,0.03641867637634277,0.4141286313533783,0.32553568482398987,0.3607819080352783
32,Mo,0,12.774024263012489,1.834561948025378,3.7200000000000006,0.07741601020097733,0.0015293073374778032,0.07915108650922775,0.07766665518283844,0.07543030381202698
33,Mo,0,11.178866388031297,4.597456448063598,3.720000000000001,0.08162356913089752,0.001630044775083661,0.07948631793260574,0.08344031870365143,0.0819440633058548
34,Mo,0,9.583708513050105,7.360350948101818,3.720000000000001,0.07416769117116928,0.0014747143723070621,0.0724182277917862,0.07602563500404358,0.07405920326709747
35,Mo,0,7.988550638068913,10.123245448140038,3.7200000000000015,0.08376052230596542,0.0033755311742424965,0.08769382536411285,0.07945118844509125,0.08413656055927277
36,Mo,0,6.393392763087722,12.886139948178256,3.7200000000000015,0.06418363004922867,0.00254259305074811,0.06204665079712868,0.0677565485239029,0.06274769455194473
37,Mo,0,4.7982348881065295,15.649034448216476,3.7200000000000015,0.054736554622650146,0.0008559734560549259,0.05459745600819588,0.0537647008895874,0.05584751069545746
38,Mo,0,3.2030770131253377,18.411928948254698,3.720000000000002,0.07958875596523285,0.005054938141256571,0.08529631048440933,0.08046276867389679,0.07300718128681183
39,Mo,0,1.6079191381441458,21.174823448292916,3.720000000000002,0.0785384550690651,0.00479919882491231,0.07572003453969955,0.085294708609581,0.07460062950849533
40,Mo,0,15.964340013012489,1.834561948025378,3.720000000000001,0.0674794614315033,0.005258483346551657,0.061660297214984894,0.06637901067733765,0.07439909130334854
41,Mo,0,14.369182138031297,4.597456448063598,3.720000000000001,0.07747627049684525,0.004212648142129183,0.07226772606372833,0.08258511871099472,0.07757598906755447
42,Mo,0,12.774024263050105,7.360350948101818,3.7200000000000015,0.07449028640985489,0.0020803979132324457,0.07178027182817459,0.07485336065292358,0.07683723419904709
43,Mo,0,11.178866388068913,10.123245448140038,3.7200000000000015,0.07310264557600021,0.003732358105480671,0.06927859038114548,0.07186376303434372,0.07816557586193085
44,Mo,0,9.583708513087721,12.886139948178256,3.7200000000000015,0.07346411794424057,0.001175259007140994,0.07180549204349518,0.0742008164525032,0.07438603788614273
45,Mo,0,7.988550638106529,15.649034448216476,3.720000000000002,0.1146102324128151,0.020218361169099808,0.09772761166095734,0.14303669333457947,0.10306640714406967
46,Mo,0,6.3933927631253376,18.411928948254698,3.720000000000002,0.09419244527816772,0.012965044006705284,0.08688803017139435,0.1124090850353241,0.08328022062778473
47,Mo,0,4.798234888144146,21.174823448292916,3.7200000000000024,0.07600041478872299,0.003759813029319048,0.07101239264011383,0.07689940929412842,0.08008942753076553
48,Mo,0,19.15465576301249,1.834561948025378,3.720000000000001,0.0746881440281868,0.0005229910020716488,0.07435468584299088,0.0754266157746315,0.07428314536809921
49,Mo,0,17.5594978880313,4.597456448063598,3.7200000000000015,0.07971993088722229,0.004566924646496773,0.0829070433974266,0.07326150685548782,0.08299124240875244
50,Mo,0,15.964340013050105,7.360350948101818,3.7200000000000015,0.07691171765327454,0.0023508304730057716,0.08013729006052017,0.07460153102874756,0.07599633187055588
